Datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Global_reactive_power,Voltage,Global_intensity,Global_active_power_is_short_imputed,Global_reactive_power_is_short_imputed,Voltage_is_short_imputed,Global_intensity_is_short_imputed,Sub_metering_1_is_short_imputed,Sub_metering_2_is_short_imputed,Sub_metering_3_is_short_imputed,Global_active_power_is_profile_imputed,Global_reactive_power_is_profile_imputed,Voltage_is_profile_imputed,Global_intensity_is_profile_imputed,Sub_metering_1_is_profile_imputed,Sub_metering_2_is_profile_imputed,Sub_metering_3_is_profile_imputed
2007-12-07 17:00:00,100.834,0.0,23.0,0.0,0.07506667,238.545,7.063333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07 18:00:00,78.02,0.0,20.0,0.0,0.113000005,237.53082,5.436667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07 19:00:00,78.118004,0.0,0.0,203.0,0.057566665,237.29616,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07 20:00:00,42.146,0.0,20.0,396.0,0.08466666,239.0325,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07 21:00:00,18.456,0.0,21.0,0.0,0.10053334,239.6425,1.3566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07 22:00:00,24.522,0.0,0.0,0.0,0.057233334,241.31084,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-07 23:00:00,55.712,0.0,20.0,0.0,0.16516666,242.09567,3.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 00:00:00,21.514,0.0,20.0,0.0,0.1014,243.77116,1.5733334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 01:00:00,16.223999,0.0,0.0,0.0,0.053833332,243.13867,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 02:00:00,19.354,0.0,20.0,0.0,0.11776666,242.475,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 03:00:00,54.112,0.0,9.0,616.0,0.06663333,241.48683,3.756667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 04:00:00,16.894,0.0,11.0,0.0,0.0619,241.3415,1.2099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 05:00:00,18.214,0.0,19.0,0.0,0.0886,239.972,1.3233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 06:00:00,17.152,0.0,0.0,0.0,0.0585,243.1685,1.2199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 07:00:00,71.648,0.0,20.0,293.0,0.09726667,239.386,5.1266665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 08:00:00,157.862,0.0,20.0,1029.0,0.09506667,236.35783,11.073334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 09:00:00,117.704,514.0,0.0,1056.0,0.0517,239.516,8.179999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 10:00:00,107.35,364.0,19.0,1049.0,0.1283,238.80484,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 11:00:00,108.24,255.0,0.0,1035.0,0.05786667,237.09418,7.6566668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 12:00:00,121.536,0.0,19.0,1024.0,0.09363333,235.93216,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 13:00:00,51.412,0.0,20.0,70.0,0.09873333,239.42084,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 14:00:00,44.798,0.0,0.0,0.0,0.11563333,242.54068,3.1066666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 15:00:00,137.6,0.0,449.0,655.0,0.22006668,241.20184,9.613333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 16:00:00,81.84,0.0,50.0,264.0,0.19736667,241.65518,5.6966662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 17:00:00,78.486,0.0,21.0,0.0,0.13576667,236.6575,5.5966663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 18:00:00,233.722,0.0,0.0,793.0,0.0719,233.16049,16.673334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 19:00:00,200.702,0.0,106.0,1014.0,0.1157,234.53584,14.240001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 20:00:00,312.776,0.0,1509.0,1015.0,0.23653334,234.76634,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 21:00:00,96.214,0.0,8.0,1049.0,0.07666667,238.76883,6.663333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 22:00:00,88.582,0.0,13.0,1070.0,0.10793333,241.22768,6.0566664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-08 23:00:00,39.468,0.0,21.0,251.0,0.123566665,243.0585,2.7266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 00:00:00,24.058,0.0,21.0,0.0,0.119566664,243.13683,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 01:00:00,21.898,0.0,0.0,0.0,0.068566665,241.31883,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 02:00:00,35.49,0.0,20.0,0.0,0.12683333,242.94167,2.4866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 03:00:00,18.396,0.0,21.0,0.0,0.10433333,242.05951,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 04:00:00,16.858,0.0,0.0,0.0,0.066,241.7175,1.1966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 05:00:00,18.928,0.0,20.0,0.0,0.11433334,241.793,1.3866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 06:00:00,17.61,0.0,21.0,0.0,0.079166666,242.48416,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 07:00:00,52.252,0.0,0.0,575.0,0.0763,240.42334,3.6166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 08:00:00,45.478,0.0,20.0,244.0,0.097166665,238.6775,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 09:00:00,24.45,0.0,6.0,0.0,0.0661,238.72467,1.8166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 10:00:00,52.864,506.0,14.0,12.0,0.115433335,239.03549,3.8333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 11:00:00,122.268,559.0,20.0,713.0,0.09443333,238.39366,8.553333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 12:00:00,35.908,1.0,0.0,0.0,0.068966664,237.71817,2.5800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 13:00:00,102.744,0.0,20.0,995.0,0.2511,241.77116,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 14:00:00,143.608,5.0,13.0,1089.0,0.14176665,243.31084,9.820001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 15:00:00,120.145996,463.0,7.0,248.0,0.19996667,243.27167,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 16:00:00,288.492,1263.0,542.0,814.0,0.3876,239.78534,20.193333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 17:00:00,233.89,417.0,0.0,1020.0,0.2617,235.41183,16.603334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 18:00:00,252.308,0.0,420.0,1004.0,0.24723333,233.36101,18.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 19:00:00,276.668,0.0,1220.0,996.0,0.2145,232.45334,19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 20:00:00,218.986,428.0,1.0,1011.0,0.11546667,234.31699,15.613333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 21:00:00,96.002,534.0,21.0,7.0,0.11373333,239.655,6.7066665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 22:00:00,37.672,0.0,21.0,0.0,0.1252,242.68767,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-09 23:00:00,17.61,0.0,0.0,0.0,0.09346666,243.51266,1.2866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 00:00:00,17.608,0.0,20.0,0.0,0.09833334,243.68167,1.2433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 01:00:00,17.716,0.0,4.0,0.0,0.08183333,244.45982,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 02:00:00,17.096,0.0,16.0,0.0,0.06403334,246.02116,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 03:00:00,18.572,0.0,20.0,0.0,0.0992,244.65216,1.3133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 04:00:00,44.618,0.0,0.0,481.0,0.050366666,244.00417,3.0566666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 05:00:00,18.418,0.0,20.0,0.0,0.08353333,244.97583,1.2766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 06:00:00,48.142,0.0,2.0,110.0,0.039666664,245.7615,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 07:00:00,192.976,0.0,18.0,1058.0,0.0987,239.74551,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 08:00:00,108.732,0.0,20.0,1058.0,0.08806667,239.76517,7.516667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 09:00:00,91.208,0.0,0.0,1035.0,0.052933335,237.02783,6.4433336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 10:00:00,91.328,0.0,19.0,1032.0,0.062233333,236.80467,6.463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 11:00:00,91.374,0.0,0.0,1052.0,0.0561,239.11417,6.386667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 12:00:00,61.96,0.0,20.0,486.0,0.107200004,241.32233,4.4633336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 13:00:00,27.992,0.0,17.0,0.0,0.07123334,242.36383,2.1399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 14:00:00,27.25,0.0,3.0,0.0,0.0668,246.11635,2.0533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 15:00:00,28.182,0.0,19.0,0.0,0.084633335,246.28299,2.1399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 16:00:00,27.322,0.0,0.0,0.0,0.06756666,245.14049,2.0633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 17:00:00,84.386,0.0,20.0,0.0,0.0696,239.525,6.0066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 18:00:00,189.242,0.0,7.0,746.0,0.1185,236.75684,13.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 19:00:00,137.93,0.0,11.0,0.0,0.23703334,238.9915,9.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 20:00:00,155.074,14.0,20.0,780.0,0.10056666,238.4145,10.913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 21:00:00,183.872,948.0,0.0,443.0,0.13746667,237.49767,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 22:00:00,53.63,140.0,19.0,0.0,0.0791,242.19199,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-10 23:00:00,24.126,0.0,3.0,0.0,0.068833336,245.07484,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 00:00:00,17.17,0.0,16.0,0.0,0.074300006,245.08934,1.1833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 01:00:00,17.764,0.0,19.0,0.0,0.08293333,243.53433,1.2566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 02:00:00,15.748,0.0,0.0,0.0,0.0429,246.99316,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 03:00:00,19.108,0.0,19.0,24.0,0.079733334,245.59233,1.3233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 04:00:00,52.876,0.0,0.0,610.0,0.047933333,244.819,3.5933335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 05:00:00,16.646,0.0,19.0,0.0,0.06406667,245.29384,1.1333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 06:00:00,36.962,0.0,14.0,0.0,0.1022,245.52133,2.5866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 07:00:00,90.876,0.0,5.0,426.0,0.080299996,240.78966,6.3333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 08:00:00,147.328,0.0,563.0,1059.0,0.06443333,239.75983,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 09:00:00,90.618004,0.0,0.0,1062.0,0.0785,240.29599,6.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 10:00:00,90.192,0.0,19.0,1058.0,0.10503333,239.72516,6.2766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 11:00:00,90.494,0.0,0.0,1048.0,0.0989,238.65366,6.3399997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 12:00:00,89.592,0.0,20.0,1049.0,0.061866667,238.78484,6.2766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 13:00:00,194.404,0.0,1688.0,708.0,0.15183333,236.79816,13.8933325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 14:00:00,175.342,0.0,1279.0,1061.0,0.07836667,240.20717,12.3566675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 15:00:00,97.09,0.0,36.0,1085.0,0.076866664,242.92934,6.7166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 16:00:00,126.576004,0.0,43.0,579.0,0.20573333,240.70334,8.943333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 17:00:00,141.588,0.0,0.0,0.0,0.051433332,235.90733,10.036667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 18:00:00,142.596,0.0,21.0,0.0,0.1069,236.1445,10.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 19:00:00,159.736,0.0,18.0,731.0,0.10813333,239.78883,11.086667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 20:00:00,181.758,0.0,0.0,1050.0,0.15,238.84483,12.653334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 21:00:00,155.426,494.0,19.0,537.0,0.1122,239.47,10.793333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 22:00:00,109.936,556.0,0.0,255.0,0.1104,242.9715,7.5266666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-11 23:00:00,45.278,0.0,19.0,398.0,0.093333334,246.42818,3.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 00:00:00,16.106,0.0,0.0,0.0,0.051533334,245.42833,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 01:00:00,17.436,0.0,19.0,0.0,0.07463334,241.54883,1.2033334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 02:00:00,16.104,0.0,0.0,0.0,0.050899997,245.2625,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 03:00:00,17.396,0.0,19.0,0.0,0.079,245.27701,1.2166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 04:00:00,16.294,0.0,0.0,0.0,0.053333335,245.19,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 05:00:00,16.652,0.0,18.0,0.0,0.064666666,244.11166,1.1466668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 06:00:00,57.96,0.0,0.0,274.0,0.059233334,243.51234,4.0899997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 07:00:00,146.986,0.0,19.0,1064.0,0.096366666,240.42084,10.179999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 08:00:00,102.154,0.0,19.0,1069.0,0.0823,240.97833,7.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 09:00:00,95.734,0.0,0.0,1063.0,0.05643333,240.30183,6.5833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 10:00:00,76.176,0.0,19.0,727.0,0.07986667,241.14984,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 11:00:00,31.808,0.0,0.0,0.0,0.05993333,242.434,2.1566668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 12:00:00,32.942,0.0,19.0,0.0,0.08843334,242.2525,2.2566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 13:00:00,39.668,21.0,0.0,0.0,0.09243333,242.62067,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 14:00:00,61.758,556.0,19.0,0.0,0.09616666,245.79634,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 15:00:00,65.83,575.0,19.0,105.0,0.08273334,245.92683,4.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 16:00:00,92.682,0.0,0.0,973.0,0.083699994,245.63234,6.2833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 17:00:00,53.148,0.0,19.0,0.0,0.09616666,240.85783,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 18:00:00,144.418,0.0,0.0,314.0,0.076066665,236.48967,10.173334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 19:00:00,177.564,0.0,22.0,1039.0,0.120733336,237.53499,12.463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 20:00:00,113.81,0.0,19.0,112.0,0.107666664,240.23267,7.976667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 21:00:00,123.606,0.0,2.0,521.0,0.1243,239.23267,8.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 22:00:00,55.065998,0.0,22.0,498.0,0.1208,242.70982,3.8466668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-12 23:00:00,16.764,0.0,0.0,0.0,0.0507,244.53,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 00:00:00,19.49,0.0,20.0,0.0,0.12193333,242.73817,1.3866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 01:00:00,15.468,0.0,0.0,0.0,0.043333333,241.95801,1.0866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 02:00:00,18.108,0.0,22.0,0.0,0.09903333,245.24434,1.3433334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 03:00:00,17.36,0.0,7.0,0.0,0.07966667,244.09433,1.2533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 04:00:00,16.712,0.0,14.0,0.0,0.06396667,245.208,1.1933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 05:00:00,44.524,0.0,15.0,442.0,0.084,244.48766,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 06:00:00,36.994,0.0,6.0,102.0,0.06753334,242.5735,2.6266668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 07:00:00,106.252,2.0,21.0,322.0,0.09923334,239.64517,7.413333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 08:00:00,145.444,536.0,0.0,1060.0,0.060433332,240.00684,10.053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 09:00:00,117.566,565.0,20.0,1067.0,0.084400006,240.73117,8.113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 10:00:00,86.028,0.0,0.0,1069.0,0.052733336,241.06667,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 11:00:00,92.048,0.0,21.0,1060.0,0.079066664,239.96883,6.4033337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 12:00:00,90.381996,0.0,0.0,1061.0,0.04236667,240.10318,6.2533336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 13:00:00,94.118004,0.0,21.0,1072.0,0.07123334,241.40782,6.5066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 14:00:00,29.342,0.0,0.0,8.0,0.074200004,243.77634,2.2933335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 15:00:00,34.442,0.0,21.0,0.0,0.08696666,244.74434,2.6766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 16:00:00,29.656,0.0,0.0,0.0,0.057933334,244.88916,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 17:00:00,68.448,0.0,21.0,0.0,0.08623333,240.39,4.9066668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 18:00:00,115.988,0.0,273.0,0.0,0.060966667,237.09267,8.283334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 19:00:00,160.236,0.0,49.0,553.0,0.10186667,239.0465,11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 20:00:00,248.558,0.0,798.0,661.0,0.0739,236.62083,17.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 21:00:00,162.018,0.0,50.0,434.0,0.09706666,239.26784,11.346666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 22:00:00,68.338,0.0,59.0,0.0,0.113966666,244.216,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-13 23:00:00,30.226,0.0,10.0,0.0,0.056133334,244.57884,2.1399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 00:00:00,19.954,0.0,33.0,0.0,0.08946667,244.24399,1.4733334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 01:00:00,17.818,0.0,9.0,0.0,0.074200004,244.41718,1.2766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 02:00:00,18.364,0.0,33.0,0.0,0.0905,247.03133,1.3199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 03:00:00,16.83,0.0,10.0,0.0,0.052766666,246.1235,1.1866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 04:00:00,27.076,0.0,24.0,136.0,0.10216667,245.96434,1.9166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 05:00:00,48.758,0.0,0.0,547.0,0.0412,245.60884,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 06:00:00,48.704,0.0,22.0,187.0,0.095133334,245.38734,3.4566665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 07:00:00,157.832,0.0,0.0,1059.0,0.0756,239.735,10.946667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 08:00:00,122.51,0.0,21.0,1060.0,0.07406666,239.9375,8.476666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 09:00:00,81.458,0.0,0.0,1057.0,0.05776667,239.58282,5.5899997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 10:00:00,81.096,0.0,21.0,1049.0,0.087900005,238.74551,5.5733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 11:00:00,79.058,0.0,0.0,1054.0,0.041833334,239.32167,5.403333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 12:00:00,265.818,541.0,1967.0,1039.0,0.188,237.45801,18.806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 13:00:00,205.462,439.0,1227.0,1045.0,0.2084,238.27051,14.496667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 14:00:00,109.536,0.0,381.0,1087.0,0.076966666,243.1565,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 15:00:00,101.1,0.0,0.0,1108.0,0.074266665,245.43466,6.8766665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 16:00:00,96.224,0.0,21.0,1093.0,0.09443333,243.80583,6.6066666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 17:00:00,91.404,0.0,0.0,1054.0,0.047866665,239.33015,6.326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 18:00:00,106.874,0.0,21.0,366.0,0.1305,236.66034,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 19:00:00,101.308,0.0,0.0,0.0,0.3041,238.85716,7.226667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 20:00:00,63.49,0.0,20.0,0.0,0.24653333,240.95,4.4700003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 21:00:00,32.832,0.0,10.0,0.0,0.22250001,240.8035,2.4466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 22:00:00,39.61,0.0,11.0,0.0,0.2669,242.166,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-14 23:00:00,41.692,0.0,18.0,0.0,0.24943332,244.6705,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 00:00:00,56.77,0.0,2.0,364.0,0.13703333,242.84717,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 01:00:00,53.188,0.0,21.0,580.0,0.07756666,240.3275,3.7433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 02:00:00,16.718,0.0,0.0,0.0,0.054133333,245.33168,1.1633334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 03:00:00,18.016,0.0,21.0,0.0,0.08623333,245.988,1.3066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 04:00:00,16.802,0.0,0.0,0.0,0.053333335,245.24933,1.1833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 05:00:00,17.214,0.0,20.0,0.0,0.06726667,244.73267,1.2266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 06:00:00,17.578,0.0,0.0,0.0,0.07273333,246.68134,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 07:00:00,89.718,0.0,20.0,300.0,0.10783333,243.09233,6.2433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 08:00:00,166.746,0.0,304.0,1073.0,0.058233332,241.49184,11.493334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 09:00:00,88.534,0.0,49.0,1077.0,0.11336667,241.8835,6.0566664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 10:00:00,170.57,0.0,1312.0,1055.0,0.1497,239.29666,12.003333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-15 11:00:00,194.94,827.0,411.0,1037.0,0.2554,237.33884,13.766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
